ID,Gender,DOB,10percentage,12graduation,12percentage,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary,profile,locale,prefix,first_name,last_name,full_name,gender,dob,birth_country,passport_number,passport_expiry,phone_number,email,secondary_address,building_number,street_name,street_suffix,city,postcode,state_abbr,address,cc_number,cc_expiry,cc_security_code,company_name,company_suffix,user_agent
1078034,f,1991-02-22,81.7,2008,88.7,14723,2,B.Tech/B.E.,computer science & engineering,75.35,14723,0,2012,335,530,430,0.842248322257836,505,-1,469,-1,-1,-1,-1,0.99,0.8784,0.9322,-1.3753,0.2889,87031.0,"{""locale"": ""en_AU"", ""prefix"": ""Dr."", ""first_name"": ""Kristen"", ""last_name"": ""Parker"", ""full_name"": ""Kristen Parker"", ""gender"": ""f"", ""dob"": ""1931-02-10"", ""birth_country"": ""AU"", ""passport_number"": ""M32303343"", ""passport_expiry"": ""2029-04-23"", ""phone_number"": ""0821999560"", ""email"": ""daniellebennett@example.net"", ""secondary_address"": ""Unit 61 "", ""building_number"": ""1"", ""street_name"": ""Denise Edge"", ""street_suffix"": ""Vale"", ""city"": ""Jeremyborough"", ""postcode"": "" 2681"", ""state_abbr"": "" WA"", ""address"": ""Unit 61 1 Denise Edge Vale, Jeremyborough  WA,  2681"", ""cc_number"": ""4015356042929258"", ""cc_expiry"": ""07/28"", ""cc_security_code"": ""3451"", ""company_name"": ""Price, Jackson and Wall"", ""company_suffix"": ""and Sons"", ""user_agent"": ""Mozilla/5.0 (iPad; CPU iPad OS 3_2_2 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/39.0.811.0 Mobile/22Y607 Safari/535.2""}",en_AU,Dr.,Kristen,Parker,Kristen Parker,f,1931-02-10,AU,M32303343,2029-04-23,0821999560,daniellebennett@example.net,Unit 61 ,1,Denise Edge,Vale,Jeremyborough,2681, WA,"Unit 61 1 Denise Edge Vale, Jeremyborough  WA,  2681",4015356042929258,07/28,3451,"Price, Jackson and Wall",and Sons,"Mozilla/5.0 (iPad; CPU iPad OS 3_2_2 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/39.0.811.0 Mobile/22Y607 Safari/535.2"
541137,m,1991-02-24,91.0,2008,84.0,37,2,B.Tech/B.E.,electronics and communication engineering,76.0,37,1,2012,675,415,735,0.910770164246022,-1,433,-1,-1,-1,-1,-1,0.3555,0.8128,-0.6343,-0.4078,0.5419,89894.0,"{""locale"": ""en_AU"", ""prefix"": ""Miss"", ""first_name"": ""Gerald"", ""last_name"": ""Romero"", ""full_name"": ""Gerald Romero"", ""gender"": ""m"", ""dob"": ""1917-03-08"", ""birth_country"": ""AU"", ""passport_number"": ""915458074"", ""passport_expiry"": ""2029-01-16"", ""phone_number"": ""(03) 4408 9270"", ""email"": ""beverly71@example.net"", ""secondary_address"": ""37/"", ""building_number"": ""058"", ""street_name"": ""Scott Outlook"", ""street_suffix"": ""Fairway"", ""city"": ""West Daniel"", ""postcode"": "" 0905"", ""state_abbr"": "" TAS"", ""address"": ""37/058 Scott Outlook Fairway, West Daniel  TAS,  0905"", ""cc_number"": ""379778791732385"", ""cc_expiry"": ""03/32"", ""cc_security_code"": ""213"", ""company_name"": ""Reed, Stewart and Williams"", ""company_suffix"": ""PLC"", ""user_agent"": ""Opera/9.22.(Windows NT 5.2; ber-DZ) Presto/2.9.183 Version/11.00""}",en_AU,Miss,Gerald,Romero,Gerald Romero,m,1917-03-08,AU,915458074,2029-01-16,(03) 4408 9270,beverly71@example.net,37/,58,Scott Outlook,Fairway,West Daniel,905, TAS,"37/058 Scott Outlook Fairway, West Daniel  TAS,  0905",379778791732385,03/32,213,"Reed, Stewart and Williams",PLC,Opera/9.22.(Windows NT 5.2; ber-DZ) Presto/2.9.183 Version/11.00
874596,m,1987-09-28,60.8,2006,66.66,41,2,MCA,computer application,74.74,41,1,2013,465,585,515,0.911395278391328,545,-1,500,-1,-1,-1,-1,0.8463,1.0449,-1.0659,-1.6289,0.6721,84525.0,"{""locale"": ""en_AU"", ""prefix"": ""Miss"", ""first_name"": ""Michael"", ""last_name"": ""Allen"", ""full_name"": ""Michael Allen"", ""gender"": ""m"", ""dob"": ""1979-12-18"", ""birth_country"": ""AU"", ""passport_number"": ""K97646817"", ""passport_expiry"": ""2027-01-11"", ""phone_number"": ""1053.4280"", ""email"": ""jesuscastaneda@example.com"", ""secondary_address"": ""Apt. 001 "", ""building_number"": ""684"", ""street_name"": ""Paula Pass"", ""street_suffix"": ""Vista"", ""city"": ""East Alexanderview"", ""postcode"": "" 2997"", ""state_abbr"": "" WA"", ""address"": ""Apt. 001 684 Paula Pass Vista, East Alexanderview  WA,  2997"", ""cc_number"": ""2370129509037862"", ""cc_expiry"": ""12/32"", ""cc_security_code"": ""647"", ""company_name"": ""Walker-Bean"", ""company_suffix"": ""LLC"", ""user_agent"": ""Mozilla/5.0 (Windows CE; mn-MN; rv:1.9.2.20) Gecko/7737-06-10 22:42:00.720917 Firefox/3.6.7""}",en_AU,Miss,Michael,Allen,Michael Allen,m,1979-12-18,AU,K97646817,2027-01-11,1053.4280,jesuscastaneda@example.com,Apt. 001 ,684,Paula Pass,Vista,East Alexanderview,2997, WA,"Apt. 001 684 Paula Pass Vista, East Alexanderview  WA,  2997",2370129509037862,12/32,647,Walker-Bean,LLC,Mozilla/5.0 (Windows CE; mn-MN; rv:1.9.2.20) Gecko/7737-06-10 22:42:00.720917 Firefox/3.6.7
1171210,m,1991-11-30,86.8,2010,75.2,7824,2,B.Tech/B.E.,electronics and communication engineering,77.32,7824,0,2014,700,605,690,0.493596387301038,-1,324,-1,-1,-1,-1,-1,0.1282,-0.2871,0.1637,-0.995,-0.4776,84883.0,"{""locale"": ""en_AU"", ""prefix"": ""Mrs."", ""first_name"": ""Dr."", ""last_name"": ""Tyler"", ""full_name"": ""Dr. Tyler"", ""gender"": ""m"", ""dob"": ""1918-07-13"", ""birth_country"": ""AU"", ""passport_number"": ""707691980"", ""passport_expiry"": ""2028-01-17"", ""phone_number"": ""0490.453.642"", ""email"": ""melanie11@example.com"", ""secondary_address"": ""Apt. 251 "", ""building_number"": ""0"", ""street_name"": ""Michael Entrance"", ""street_suffix"": ""Causeway"", ""city"": ""Javierfurt"", ""postcode"": "" 2683"", ""state_abbr"": "" ACT"", ""address"": ""Apt. 251 0 Michael Entrance Causeway, Javierfurt  ACT,  2683"", ""cc_number"": ""3590278350190395"", ""cc_expiry"": ""08/24"", ""cc_security_code"": ""631"", ""company_name"": ""Doyle-Chapman"", ""company_suffix"": ""LLC"", ""user_agent"": ""Opera/8.52.(Windows NT 6.1; wo-SN) Presto/2.9.167 Version/12.00""}",en_AU,Mrs.,Dr.,Tyler,Dr. Tyler,m,1918-07-13,AU,707691980,2028-01-17,0490.453.642,melanie11@example.com,Apt. 251 ,0,Michael Entrance,Causeway,Javierfurt,2683, ACT,"Apt. 251 0 Michael Entrance Causeway, Javierfurt  ACT,  2683",3590278350190395,08/24,631,Doyle-Chapman,LLC,Opera/8.52.(Windows NT 6.1; wo-SN) Presto/2.9.167 Version/12.00
82444,m,1989-01-15,83.0,2006,73.0,495,2,B.Tech/B.E.,electronics & telecommunications,85.2,495,1,2010,585,665,635,0.376059586651545,535,300,-1,-1,-1,-1,-1,0.51,0.9688,0.8171,-0.5253,0.6603,82735.0,"{""locale"": ""en_AU"", ""prefix"": ""Mrs."", ""first_name"": ""Matthew"", ""last_name"": ""Baker"", ""full_name"": ""Matthew Baker"", ""gender"": ""m"", ""dob"": ""1979-07-14"", ""birth_country"": ""AU"", ""passport_number"": ""809729997"", ""passport_expiry"": ""2026-01-11"", ""phone_number"": ""29799333"", ""email"": ""melissa94@example.org"", ""secondary_address"": ""Level 2 "", ""building_number"": ""14"", ""street_name"": ""Wilson Parklands"", ""street_suffix"": ""Trailer"", ""city"": ""Port Erinview"", ""postcode"": "" 2221"", ""state_abbr"": "" ACT"", ""address"": ""Level 2 14 Wilson Parklands Trailer, Port Erinview  ACT,  2221"", ""cc_number"": ""676129065105"", ""cc_expiry"": ""12/33"", ""cc_security_code"": ""893"", ""company_name"": ""Morse-Hopkins"", ""company_suffix"": ""LLC"", ""user_agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/9329-08-06 18:50:02.818542 Firefox/3.6.10""}",en_AU,Mrs.,Matthew,Baker,Matthew Baker,m,1979-07-14,AU,809729997,2026-01-11,29799333,melissa94@example.org,Level 2 ,14,Wilson Parklands,Trailer,Port Erinview,2221, ACT,"Level 2 14 Wilson Parklands Trailer, Port Erinview  ACT,  2221",676129065105,12/33,893,Morse-Hopkins,LLC,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/9329-08-06 18:50:02.818542 Firefox/3.6.10
1120667,f,1991-09-18,70.0,2007,67.0,3579,2,B.Tech/B.E.,information technology,72.89,3579,0,2013,370,425,430,0.144789889482462,325,-1,284,-1,-1,-1,-1,0.4155,0.3789,1.0859,0.2727,0.2889,83451.0,"{""locale"": ""en_AU"", ""prefix"": ""Dr."", ""first_name"": ""Tina"", ""last_name"": ""Thompson"", ""full_name"": ""Tina Thompson"", ""gender"": ""f"", ""dob"": ""1917-09-18"", ""birth_country"": ""AU"", ""passport_number"": ""620494939"", ""passport_expiry"": ""2029-11-23"", ""phone_number"": ""(02).0698.1022"", ""email"": ""ethan56@example.org"", ""secondary_address"": ""487/"", ""building_number"": ""780"", ""street_name"": ""Tom Glade"", ""street_suffix"": ""Expressway"", ""city"": ""Douglasmouth"", ""postcode"": "" 2960"", ""state_abbr"": "" ACT"", ""address"": ""487/780 Tom Glade Expressway, Douglasmouth  ACT,  2960"", ""cc_number"": ""3598018783503364"", ""cc_expiry"": ""06/25"", ""cc_security_code"": ""617"", ""company_name"": ""Flowers-Waller"", ""company_suffix"": ""PLC"", ""user_agent"": ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/38.0.808.0 Safari/536.1""}",en_AU,Dr.,Tina,Thompson,Tina Thompson,f,1917-09-18,AU,620494939,2029-11-23,(02).0698.1022,ethan56@example.org,487/,780,Tom Glade,Expressway,Douglasmouth,2960, ACT,"487/780 Tom Glade Expressway, Douglasmouth  ACT,  2960",3598018783503364,06/25,617,Flowers-Waller,PLC,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/38.0.808.0 Safari/536.1"
127017,m,1989-06-08,81.0,2006,86.1,1286,2,B.Tech/B.E.,electronics and communication engineering,98.4,1286,0,2010,454,495,464,0.910770164246022,505,433,-1,-1,-1,-1,-1,0.9737,0.6568,0.2366,-1.1128,0.1864,89178.0,"{""locale"": ""en_AU"", ""prefix"": ""Mrs."", ""first_name"": ""Benjamin"", ""last_name"": ""Chambers"", ""full_name"": ""Benjamin Chambers"", ""gender"": ""m"", ""dob"": ""1995-04-24"", ""birth_country"": ""AU"", ""passport_number"": ""952852850"", ""passport_expiry"": ""2027-04-18"", ""phone_number"": ""+61-401-535-652"", ""email"": ""donna34@example.com"", ""secondary_address"": ""37/"", ""building_number"": ""48"", ""street_name"": ""John Crossroad"", ""street_suffix"": ""Formation"", ""city"": ""South Antonioport"", ""postcode"": "" 2675"", ""state_abbr"": "" TAS"", ""address"": ""37/48 John Crossroad Formation, South Antonioport  TAS,  2675"", ""cc_number"": ""3537429062722761"", ""cc_expiry"": ""10/31"", ""cc_security_code"": ""771"", ""company_name"": ""Harrison, Copeland and Berger"", ""company_suffix"": ""Inc"", ""user_agent"": ""Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/3.0)""}",en_AU,Mrs.,Benjamin,Chambers,Benjamin Chambers,m,1995-04-24,AU,952852850,2027-04-18,+61-401-535-652,donna34@example.com,37/,48,John Crossroad,Formation,South Antonioport,2675, TAS,"37/48 John Crossroad Formation, South Antonioport  TAS,  2675",3537429062722761,10/31,771,"Harrison, Copeland and Berger",Inc,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/3.0)
1175525,m,1992-10-27,88.0,2011,83.0,1282,2,B.Tech/B.E.,mechanical and automation,75.0,1282,0,2015,490,425,595,0.459015840492937,325,-1,-1,376,-1,-1,-1,-0.0154,-2.6181,-0.9122,1.9207,-2.2021,84167.0,"{""locale"": ""tl_PH"", ""prefix"": ""Mrs."", ""first_name"": ""Jimmy"", ""last_name"": ""Hubbard"", ""full_name"": ""Jimmy Hubbard"", ""gender"": ""m"", ""dob"": ""1987-04-12"", ""birth_country"": ""PH"", ""passport_number"": ""S24386283"", ""passport_expiry"": ""2028-09-01"", ""phone_number"": ""1337-0949"", ""email"": ""swansonnicholas@example.com"", ""secondary_address"": ""Flat 47 "", ""building_number"": ""87"", ""street_name"": ""Mckee Quad"", ""street_suffix"": ""Parkway"", ""city"": ""South Michelle"", ""postcode"": "" 2632"", ""state_abbr"": "" TAS"", ""address"": ""Flat 47 87 Mckee Quad Parkway, South Michelle  TAS,  2632"", ""cc_number"": ""4211327292917105"", ""cc_expiry"": ""06/34"", ""cc_security_code"": ""618"", ""company_name"": ""Wade Group"", ""company_suffix"": ""Ltd"", ""user_agent"": ""Opera/8.51.(Windows 98; Win 9x 4.90; wal-ET) Presto/2.9.176 Version/12.00""}",tl_PH,Mrs.,Jimmy,Hubbard,Jimmy Hubbard,m,1987-04-12,PH,S24386283,2028-09-01,1337-0949,swansonnicholas@example.com,Flat 47 ,87,Mckee Quad,Parkway,South Michelle,2632, TAS,"Flat 47 87 Mckee Quad Parkway, South Michelle  TAS,  2632",4211327292917105,06/34,618,Wade Group,Ltd,Opera/8.51.(Windows 98; Win 9x 4.90; wal-ET) Presto/2.9.176 Version/12.00
1255801,m,1993-08-18,86.16,2011,70.08,7376,2,B.Tech/B.E.,electronics and communication engineering,63.13,7376,0,2015,455,595,500,0.207392169717661,225,260,-1,-1,-1,-1,-1,0.99,1.0449,1.7007,-2.0092,0.2889,86852.0,"{""locale"": ""en_AU"", ""prefix"": ""Dr."", ""first_name"": ""Ricky"", ""last_name"": ""Stanton"", ""full_name"": ""Ricky Stanton"", ""gender"": ""m"", ""dob"": ""1976-02-10"", ""birth_country"": ""AU"", ""passport_number"": ""Y60756208"", ""passport_expiry"": ""2028-10-02"", ""phone_number"": ""0489-678-082"", ""email"": ""kevin40@example.org"", ""secondary_address"": ""Flat 92 "", ""building_number"": ""976"", ""street_name"": ""Russell Square"", ""street_suffix"": ""Towers"", ""city"": ""New Tami"", ""postcode"": "" 2912"", ""state_abbr"": "" NT"", ""address"": ""Flat 92 976 Russell Square Towers, New Tami  NT,  2912"", ""cc_number"": ""4604768912459520"", ""cc_expiry"": ""04/34"", ""cc_security_code"": ""347"", ""company_name"": ""Ortiz, Murphy and Walters"", ""company_suffix"": ""Ltd"", ""user_agent"": ""Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/3.1)""}",en_AU,Dr.,Ricky,Stanton,Ricky Stanton,m,1976-02-10,AU,Y60756208,2028-10-02,0489-678-082,kevin40@example.org,Flat 92 ,976,Russell Square,Towers,New Tami,2912, NT,"Flat 92 976 Russell Square Towers, New Tami  NT,  2912",4604768912459520,04/34,347,"Ortiz, Murphy and Walters",Ltd,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/3.1)
636944,m,1990-07-06,53.3,2007,68.4,4501,2,B.Tech/B.E.,computer engineering,70.82,4501,0,2013,325,400,680,0.23780283983757,445,-1,315,-1,-1,-1,-1,-1.0208,0.0459,-0.1437,1.4136,0.2889,84883.0,"{""locale"": ""en_AU"", ""prefix"": ""Mrs."", ""first_name"": ""Timothy"", ""last_name"": ""Richards"", ""full_name"": ""Timothy Richards"", ""gender"": ""m"", ""dob"": ""1948-05-20"", ""birth_country"": ""AU"", ""passport_number"": ""298894341"", ""passport_expiry"": ""2024-10-18"", ""phone_number"": ""0450-138-649"", ""email"": ""hernandezronald@example.org"", ""secondary_address"": ""Level 9 "", ""building_number"": ""374"", ""street_name"": ""Cox Pass"", ""street_suffix"": ""Laneway"", ""city"": ""Lisaville"", ""postcode"": "" 2619"", ""state_abbr"": "" SA"", ""address"": ""Level 9 374 Cox Pass Laneway, Lisaville  SA,  2619"", ""cc_number"": ""6011556296559839"", ""cc_expiry"": ""06/32"", ""cc_security_code"": ""239"", ""company_name"": ""Taylor and Sons"", ""company_suffix"": ""LLC"", ""user_agent"": ""Mozilla/5.0 (iPad; CPU iPad OS 12_5_7 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/20.0.865.0 Mobile/04V633 Safari/536.2""}",en_AU,Mrs.,Timothy,Richards,Timothy Richards,m,1948-05-20,AU,298894341,2024-10-18,0450-138-649,hernandezronald@example.org,Level 9 ,374,Cox Pass,Laneway,Lisaville,2619, SA,"Level 9 374 Cox Pass Laneway, Lisaville  SA,  2619",6011556296559839,06/32,239,Taylor and Sons,LLC,"Mozilla/5.0 (iPad; CPU iPad OS 12_5_7 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/20.0.865.0 Mobile/04V633 Safari/536.2"
450922,f,1990-07-07,82.83,2008,75.16,1964,2,B.Tech/B.E.,electronics and communication engineering,75.72,1964,0,2012,405,435,345,0.824666400671332,355,400,-1,-1,-1,-1,-1,-1.4992,-0.5523,-1.5776,1.3549,-0.9194,82735.0,"{""locale"": ""en_AU"", ""prefix"": ""Mr."", ""first_name"": ""Tonya"", ""last_name"": ""Barnett"", ""full_name"": ""Tonya Barnett"", ""gender"": ""f"", ""dob"": ""1921-04-09"", ""birth_country"": ""AU"", ""passport_number"": ""Q00954493"", ""passport_expiry"": ""2025-11-02"", ""phone_number"": ""+61.449.421.819"", ""email"": ""monroealexis@example.net"", ""secondary_address"": ""Unit 11 "", ""building_number"": ""75"", ""street_name"": ""Hart Walk"", ""street_suffix"": ""Centre"", ""city"": ""Lake Tommyburgh"", ""postcode"": "" 8543"", ""state_abbr"": "" QLD"", ""address"": ""Unit 11 75 Hart Walk Centre, Lake Tommyburgh  QLD,  8543"", ""cc_number"": ""2720425375214974"", ""cc_expiry"": ""07/31"", ""cc_security_code"": ""014"", ""company_name"": ""Sims, Jones and Lester"", ""company_suffix"": ""Group"", ""user_agent"": ""Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_2; rv:1.9.5.20) Gecko/7161-08-12 19:32:12.736389 Firefox/3.8""}",en_AU,Mr.,Tonya,Barnett,Tonya Barnett,f,1921-04-09,AU,Q00954493,2025-11-02,+61.449.421.819,monroealexis@example.net,Unit 11 ,75,Hart Walk,Centre,Lake Tommyburgh,8543, QLD,"Unit 11 75 Hart Walk Centre, Lake Tommyburgh  QLD,  8543",2720425375214974,07/31,14,"Sims, Jones and Lester",Group,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_2; rv:1.9.5.20) Gecko/7161-08-12 19:32:12.736389 Firefox/3.8
640827,m,1991-02-10,77.2,2009,65.2,8105,2,B.Tech/B.E.,computer engineering,66.7,8105,0,2013,555,630,620,0.765673581234011,485,-1,-1,-1,-1,-1,-1,-1.4517,-0.4536,0.4711,-1.6289,0.4805,86315.0,"{""locale"": ""en_AU"", ""prefix"": ""Mrs."", ""first_name"": ""Alejandro"", ""last_name"": ""Garner"", ""full_name"": ""Alejandro Garner"", ""gender"": ""m"", ""dob"": ""2020-05-15"", ""birth_country"": ""AU"", ""passport_number"": ""479983211"", ""passport_expiry"": ""2027-01-27"", ""phone_number"": ""21275267"", ""email"": ""jeffrey55@example.org"", ""secondary_address"": ""Level 3 "", ""building_number"": ""97"", ""street_name"": ""Kevin Top"", ""street_suffix"": ""View"", ""city"": ""St. Robert"", ""postcode"": "" 5309"", ""state_abbr"": "" NT"", ""address"": ""Level 3 97 Kevin Top View, St. Robert  NT,  5309"", ""cc_number"": ""4004065776006126903"", ""cc_expiry"": ""01/30"", ""cc_security_code"": ""821"", ""company_name"": ""Copeland-Day"", ""company_suffix"": ""Group"", ""user_agent"": ""Mozilla/5.0 (Android 2.0.1; Mobile; rv:30.0) Gecko/30.0 Firefox/30.0""}",en_AU,Mrs.,Alejandro,Garner,Alejandro Garner,m,2020-05-15,AU,479983211,2027-01-27,21275267,jeffrey55@example.org,Level 3 ,97,Kevin Top,View,St. Robert,5309, NT,"Level 3 97 Kevin Top View, St. Robert  NT,  5309",4004065776006126903,01/30,821,Copeland-Day,Group,Mozilla/5.0 (Android 2.0.1; Mobile; rv:30.0) Gecko/30.0 Firefox/30.0
823790,m,1992-10-01,90.2,2010,79.4,272,2,B.Tech/B.E.,electronics and communication engineering,63.2,272,0,2014,545,435,470,-1.0,-1,-1,-1,-1,-1,-1,-1,-0.4463,0.3789,0.7785,0.0192,-0.6692,86315.0,"{""locale"": ""en_AU"", ""prefix"": ""Dr."", ""first_name"": ""Arthur"", ""last_name"": ""Lee"", ""full_name"": ""Arthur Lee"", ""gender"": ""m"", ""dob"": ""2006-05-01"", ""birth_country"": ""AU"", ""passport_number"": ""G25921625"", ""passport_expiry"": ""2027-10-05"", ""phone_number"": ""0472-543-130"", ""email"": ""shawn52@example.org"", ""secondary_address"": ""Level 9 "", ""building_number"": ""3"", ""street_name"": ""Amber Tor"", ""street_suffix"": ""Walk"", ""city"": ""St. Jenniferchester"", ""postcode"": "" 2685"", ""state_abbr"": "" ACT"", ""address"": ""Level 9 3 Amber Tor Walk, St. Jenniferchester  ACT,  2685"", ""cc_number"": ""675967311456"", ""cc_expiry"": ""02/33"", ""cc_security_code"": ""899"", ""company_name"": ""Reynolds, Wright and Mitchell"", ""company_suffix"": ""Group"", ""user_agent"": ""Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_5) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/49.0.871.0 Safari/534.1""}",en_AU,Dr.,Arthur,Lee,Arthur Lee,m,2006-05-01,AU,G25921625,2027-10-05,0472-543-130,shawn52@example.org,Level 9 ,3,Amber Tor,Walk,St. Jenniferchester,2685, ACT,"Level 9 3 Amber Tor Walk, St. Jenniferchester  ACT,  2685",675967311456,02/33,899,"Reynolds, Wright and Mitchell",Group,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_5) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/49.0.871.0 Safari/534.1"
59505,m,1985-09-16,52.5,2004,51.6,3200,1,B.Tech/B.E.,electronics and electrical engineering,66.66,3200,1,2010,475,445,585,0.538386892985096,405,333,-1,-1,-1,-1,-1,-0.5719,0.3448,-0.0537,1.3549,1.1343,87031.0,"{""locale"": ""en_TH"", ""prefix"": ""Mrs."", ""first_name"": ""Chaiwut"", ""last_name"": ""Choeychuen"", ""full_name"": ""Chaiwut Choeychuen"", ""gender"": ""m"", ""dob"": ""1914-03-25"", ""birth_country"": ""TH"", ""passport_number"": ""F36946239"", ""passport_expiry"": ""2024-09-24"", ""phone_number"": ""+61-8-9258-8228"", ""email"": ""tshaffer@example.org"", ""secondary_address"": ""Apt. 546 "", ""building_number"": ""1"", ""street_name"": ""Taylor Subway"", ""street_suffix"": ""Artery"", ""city"": ""Hubbardstad"", ""postcode"": "" 2962"", ""state_abbr"": "" SA"", ""address"": ""Apt. 546 1 Taylor Subway Artery, Hubbardstad  SA,  2962"", ""cc_number"": ""377260967825758"", ""cc_expiry"": ""04/29"", ""cc_security_code"": ""333"", ""company_name"": ""Jimenez, Fox and Gonzales"", ""company_suffix"": ""and Sons"", ""user_agent"": ""Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/5425-10-27 12:16:09.808670 Firefox/7.0""}",en_TH,Mrs.,Chaiwut,Choeychuen,Chaiwut Choeychuen,m,1914-03-25,TH,F36946239,2024-09-24,+61-8-9258-8228,tshaffer@example.org,Apt. 546 ,1,Taylor Subway,Artery,Hubbardstad,2962, SA,"Apt. 546 1 Taylor Subway Artery, Hubbardstad  SA,  2962",377260967825758,04/29,333,"Jimenez, Fox and Gonzales",and Sons,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/5425-10-27 12:16:09.808670 Firefox/7.0
421568,m,1989-06-09,62.34,2008,62.26,307,2,B.Tech/B.E.,computer engineering,58.35,307,1,2012,435,375,395,0.245455659999829,335,-1,-1,-1,-1,-1,-1,0.51,1.1248,0.5269,1.2374,0.8183,83988.0,"{""locale"": ""en_AU"", ""prefix"": ""Dr."", ""first_name"": ""Chad"", ""last_name"": ""Ball"", ""full_name"": ""Chad Ball"", ""gender"": ""m"", ""dob"": ""2006-07-25"", ""birth_country"": ""AU"", ""passport_number"": ""841300498"", ""passport_expiry"": ""2029-05-15"", ""phone_number"": ""+61.7.6632.4666"", ""email"": ""darlene64@example.org"", ""secondary_address"": ""Unit 90 "", ""building_number"": ""234"", ""street_name"": ""Ross Hill"", ""street_suffix"": ""Causeway"", ""city"": ""Josephville"", ""postcode"": "" 8335"", ""state_abbr"": "" NSW"", ""address"": ""Unit 90 234 Ross Hill Causeway, Josephville  NSW,  8335"", ""cc_number"": ""3538748956678899"", ""cc_expiry"": ""02/29"", ""cc_security_code"": ""184"", ""company_name"": ""Thomas Inc"", ""company_suffix"": ""Ltd"", ""user_agent"": ""Opera/9.18.(X11; Linux i686; lg-UG) Presto/2.9.185 Version/12.00""}",en_AU,Dr.,Chad,Ball,Chad Ball,m,2006-07-25,AU,841300498,2029-05-15,+61.7.6632.4666,darlene64@example.org,Unit 90 ,234,Ross Hill,Causeway,Josephville,8335, NSW,"Unit 90 234 Ross Hill Causeway, Josephville  NSW,  8335",3538748956678899,02/29,184,Thomas Inc,Ltd,Opera/9.18.(X11; Linux i686; lg-UG) Presto/2.9.185 Version/12.00
455432,m,1991-02-08,72.0,2008,57.0,272,2,B.Tech/B.E.,information technology,66.24,272,0,2012,415,495,475,0.10487135986097,275,-1,-1,-1,-1,-1,-1,-0.1082,-0.5523,-0.598,-0.6428,-0.9194,85241.0,"{""locale"": ""en_AU"", ""prefix"": ""Dr."", ""first_name"": ""Sean"", ""last_name"": ""Peterson"", ""full_name"": ""Sean Peterson"", ""gender"": ""m"", ""dob"": ""1987-02-07"", ""birth_country"": ""AU"", ""passport_number"": ""D42590407"", ""passport_expiry"": ""2028-11-04"", ""phone_number"": ""+61 419 390 987"", ""email"": ""noah01@example.net"", ""secondary_address"": ""Unit 22 "", ""building_number"": ""189"", ""street_name"": ""Andrew Dale"", ""street_suffix"": ""Piazza"", ""city"": ""Phelpstown"", ""postcode"": "" 2950"", ""state_abbr"": "" VIC"", ""address"": ""Unit 22 189 Andrew Dale Piazza, Phelpstown  VIC,  2950"", ""cc_number"": ""4491193858070643"", ""cc_expiry"": ""04/28"", ""cc_security_code"": ""5580"", ""company_name"": ""Cooper, Leonard and Pugh"", ""company_suffix"": ""Inc"", ""user_agent"": ""Opera/9.85.(Windows NT 10.0; ja-JP) Presto/2.9.186 Version/12.00""}",en_AU,Dr.,Sean,Peterson,Sean Peterson,m,1987-02-07,AU,D42590407,2028-11-04,+61 419 390 987,noah01@example.net,Unit 22 ,189,Andrew Dale,Piazza,Phelpstown,2950, VIC,"Unit 22 189 Andrew Dale Piazza, Phelpstown  VIC,  2950",4491193858070643,04/28,5580,"Cooper, Leonard and Pugh",Inc,Opera/9.85.(Windows NT 10.0; ja-JP) Presto/2.9.186 Version/12.00
